,id,title,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film-noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,OMDb_Year,OMDb_Runtime,OMDb_Plot,OMDb_imdbVotes,OMDb_Poster,IMDB_Score
69,70,Four Weddings and a Funeral ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,117,"Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.",170071,https://m.media-amazon.com/images/M/MV5BMTMyNzg2NzgxNV5BMl5BanBnXkFtZTcwMTcxNzczNA@@._V1_SX300.jpg,7.1
70,71,The Lion King,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994,88,"Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself.",1181907,https://m.media-amazon.com/images/M/MV5BZGRiZDZhZjItM2M3ZC00Y2IyLTk3Y2MtMWY5YjliNDFkZTJlXkEyXkFqcGc@._V1_SX300.jpg,8.5
71,72,The Mask,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1994,101,Bank clerk Stanley Ipkiss is transformed into a manic superhero when he wears a mysterious mask.,437785,https://m.media-amazon.com/images/M/MV5BNGNmNjI0ZmMtMzI5MC00ZjUyLWFlZDEtYjUyMGZlN2E3N2E2XkEyXkFqcGc@._V1_SX300.jpg,7.0
72,73,Maverick ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,127,"Bret Maverick, needing money for a poker tournament, faces various comic mishaps and challenges, including a charming woman thief.",121232,https://m.media-amazon.com/images/M/MV5BMjk5MzdhYWMtOWU3Yi00MTE5LWEyYTEtOGU5NWM0NWNmZDE1XkEyXkFqcGc@._V1_SX300.jpg,7.0
73,74,Faster Pussycat! Kill! Kill! ,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1965,83,"Three go-go dancers holding a young girl hostage come across a crippled old man living with his two sons in the desert. After learning he's hiding a sum of cash around, the women start scheming on him.",16500,https://m.media-amazon.com/images/M/MV5BMGUzNGU0NjAtNTcyMi00ZWNlLWJkZGYtNDdkN2I3ZTIyMGUzXkEyXkFqcGc@._V1_SX300.jpg,6.6
74,75,Brother Minister: The Assassination of Malcolm X ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,115,"Brother Minister reveals the mystery surrounding the assassination of Malcolm X at the Audubon Ballroom in New York City on February 21, 1965. It probes the innocence of two of the convicted assassins, reveals the true identity of...",105,https://m.media-amazon.com/images/M/MV5BNDA2MTYyNDE4NV5BMl5BanBnXkFtZTcwOTY5ODA3NA@@._V1_SX300.jpg,7.3
75,76,Carlito's Way ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1993,144,"A Puerto Rican former convict, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of N.Y.C.",236492,https://m.media-amazon.com/images/M/MV5BZjMxOTgzNzMtZmZlNC00YTMyLThhZDEtZjc2MTY4ZDgxNjcwXkEyXkFqcGc@._V1_SX300.jpg,7.9
76,77,The Firm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1993,154,A young lawyer joins a prestigious law firm only to discover that it has a sinister dark side.,151972,https://m.media-amazon.com/images/M/MV5BMjE3ZDZkMWMtY2RkMC00YzJjLWFhYTUtYmRjMzAyMzEwZDE5XkEyXkFqcGc@._V1_SX300.jpg,6.9
77,78,Free Willy ,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,112,"When a boy learns that a beloved killer whale is to be killed by the aquarium owners, the boy risks everything to free the whale.",84935,https://m.media-amazon.com/images/M/MV5BNjY4NDJhOTMtZmVjMC00Njk5LThjOWItMjg4NDcxMmNkODM3XkEyXkFqcGc@._V1_SX300.jpg,6.0
78,79,The Fugitive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,130,"Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt led by a seasoned U.S. Marshal.",327688,https://m.media-amazon.com/images/M/MV5BM2RjMjEwODUtYTE4OC00MzhkLThjMjItZjYyZjk3YzA4YWUxXkEyXkFqcGc@._V1_SX300.jpg,7.8
79,80,Hot Shots! Part Deux ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1993,86,"""Rambo"" parody in which Topper Harley leads a rescue team into Iraq to save Iraqi war prisoners and all of their previous rescue teams.",98888,https://m.media-amazon.com/images/M/MV5BNGU5ZTUzMmQtZDI3Yy00Y2ZlLTg1MmMtYWZiNDYyYmI4YmE2XkEyXkFqcGc@._V1_SX300.jpg,6.6
80,81,The Hudsucker Proxy,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,111,A naive business graduate is installed as president of a manufacturing company as part of a stock scam.,86837,https://m.media-amazon.com/images/M/MV5BMTc0YmNlMmQtNWQ4Yy00ZWZlLTgxYzItOWI2MGQyZGNmMWUzXkEyXkFqcGc@._V1_SX300.jpg,7.2
81,82,Jurassic Park ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,127,"An industrialist invites some experts to visit his theme park of cloned dinosaurs. After a power failure, the creatures run loose, putting everyone's lives, including his grandchildren's, in danger.",1097944,https://m.media-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_SX300.jpg,8.2
82,83,Much Ado About Nothing ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,111,"Young lovers, and soon to wed, Hero and Claudio conspire to get verbal sparring partners and confirmed singles, Benedick and Beatrice, to wed as well.",53030,https://m.media-amazon.com/images/M/MV5BOTI3MmI1NmYtZGI4Zi00ZWNiLWJjYWItYTVlOThiZGYzNWE5XkEyXkFqcGc@._V1_SX300.jpg,7.3
84,85,The Ref,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,97,"A cat burglar is forced to take a bickering, dysfunctional family hostage on Christmas Eve.",27364,https://m.media-amazon.com/images/M/MV5BODA5MDk1NjUtNTk5ZS00OGVhLThhMDItZTY1ZWY5ZDBiOTZmXkEyXkFqcGc@._V1_SX300.jpg,6.9
85,86,The Remains of the Day,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,134,A butler who sacrificed body and soul to service in the years leading up to World War II realizes too late how misguided his loyalty was to his lordly employer.,86714,https://m.media-amazon.com/images/M/MV5BOWY5MTFkMmEtNDE2Zi00NzU4LWE2OWMtZGE4ZWY1NmIzN2I0XkEyXkFqcGc@._V1_SX300.jpg,7.8
86,87,Searching for Bobby Fischer ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,109,A prepubescent chess prodigy is encouraged to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.,43005,https://m.media-amazon.com/images/M/MV5BYjhmMDU3MTctN2M3Ny00YTBhLWExZmUtYmRlZTAxNDhmZTQ1XkEyXkFqcGc@._V1_SX300.jpg,7.4
87,88,Sleepless in Seattle ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,105,A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.,194572,https://m.media-amazon.com/images/M/MV5BMzYwNzNlYWEtY2NiMC00Y2ZkLWFmYzUtYWU4ZTQ5YTAyNTZmXkEyXkFqcGc@._V1_SX300.jpg,6.8
88,89,Blade Runner ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1982,117,A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,842743,https://m.media-amazon.com/images/M/MV5BOWQ4YTBmNTQtMDYxMC00NGFjLTkwOGQtNzdhNmY1Nzc1MzUxXkEyXkFqcGc@._V1_SX300.jpg,8.1
89,90,So I Married an Axe Murderer ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1993,93,A San Francisco poet who fears commitment suspects his girlfriend may have a knack for killing off her significant others.,43631,https://m.media-amazon.com/images/M/MV5BMDNiMzA1MzEtMDQwOC00NTkzLTgyMWEtNzk0YjNkZmY5MDIwXkEyXkFqcGc@._V1_SX300.jpg,6.5
90,91,The Nightmare Before Christmas,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1993,76,"Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion.",388376,https://m.media-amazon.com/images/M/MV5BNmYxOTAzZWYtOGI3Yi00ODc3LTk5ZjYtZTY0MzVkZTg3YmRiXkEyXkFqcGc@._V1_SX300.jpg,7.9
91,92,True Romance ,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1993,119,"In Detroit, a pop-culture nerd steals cocaine from his new wife's pimp and tries to sell it in Hollywood, prompting the mobsters who own the drugs to pursue the couple.",248787,https://m.media-amazon.com/images/M/MV5BYzQ5OGMwMDAtMzcyOS00YTA4LWEwM2MtOTA1MDZjZGEyYmI1XkEyXkFqcGc@._V1_SX300.jpg,7.9
92,93,Welcome to the Dollhouse ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,88,"An awkward seventh-grader struggles to cope with inattentive parents, snobbish class-mates, a smart older brother, an attractive younger sister and her own insecurities in suburban New Jersey.",38073,https://m.media-amazon.com/images/M/MV5BZGI1ZGIzYjctMDAxZC00ZGVlLWI0NGYtMjM0MWM3MTkzYzE2XkEyXkFqcGc@._V1_SX300.jpg,7.4
93,94,Home Alone ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,103,"An eight-year-old troublemaker, mistakenly left home alone, must defend his home against a pair of burglars on Christmas Eve.",686177,https://m.media-amazon.com/images/M/MV5BNzNmNmQ2ZDEtMTc1MS00NjNiLThlMGUtZmQxNTg1Nzg5NWMzXkEyXkFqcGc@._V1_SX300.jpg,7.7
94,95,Aladdin ,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1992,90,A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,481477,https://m.media-amazon.com/images/M/MV5BMmQwYWZjZGItYzc0OC00ZDllLTg3NjItOWIyOWYwMDljMjAyXkEyXkFqcGc@._V1_SX300.jpg,8.0
95,96,Terminator 2: Judgment Day ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1991,137,"A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her ten year old son John from an even more advanced and powerful cyborg.",1211785,https://m.media-amazon.com/images/M/MV5BNGMyMGNkMDUtMjc2Ni00NWFlLTgyODEtZTY2MzBiZTg0OWZiXkEyXkFqcGc@._V1_SX300.jpg,8.6
96,97,Dances with Wolves ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1990,181,A lieutenant assigned to a remote Civil War outpost starts questioning his purpose after making contact with a neighboring Sioux settlement.,297666,https://m.media-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@._V1_SX300.jpg,8.0
97,98,The Silence of the Lambs,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1991,118,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.",1600045,https://m.media-amazon.com/images/M/MV5BNDdhOGJhYzctYzYwZC00YmI2LWI0MjctYjg4ODdlMDExYjBlXkEyXkFqcGc@._V1_SX300.jpg,8.6
98,99,Snow White and the Seven Dwarfs ,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1937,83,"Exiled into the dangerous forest by her wicked stepmother, a princess is rescued by seven dwarf miners who make her part of their household.",220477,https://m.media-amazon.com/images/M/MV5BMTQwMzE2Mzc4M15BMl5BanBnXkFtZTcwMTE4NTc1Nw@@._V1_SX300.jpg,7.6
99,100,Fargo ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1996,98,Minnesota car salesman Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.,742551,https://m.media-amazon.com/images/M/MV5BNjg4MWE0MjEtODFhNy00MjA5LTg5ODktMzgwNWFmZTAwNjBlXkEyXkFqcGc@._V1_SX300.jpg,8.1
100,101,Heavy Metal ,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1981,86,A glowing green orb that embodies ultimate evil terrorizes a young girl with an anthology of bizarre and fantastic stories.,39006,https://m.media-amazon.com/images/M/MV5BMjRkYWE1ZDUtYjg4Ny00YjAwLWJlZDQtZGU4MWE3ZmNmNjdmXkEyXkFqcGc@._V1_SX300.jpg,6.6
101,102,The Aristocats,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,78,"With the help of a smooth talking tomcat, a family of Parisian felines set to inherit a fortune from their owner try to make it back home after a jealous butler kidnaps them and leaves them in the country.",117518,https://m.media-amazon.com/images/M/MV5BMTU1MzM0MjcxMF5BMl5BanBnXkFtZTgwODQ0MzcxMTE@._V1_SX300.jpg,7.1
102,103,All Dogs Go to Heaven 2 ,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1996,82,"Charlie and Itchy return to Earth to find Gabriel's Horn, but along the way meet up with a young boy named David, who ran away from home.",6831,https://m.media-amazon.com/images/M/MV5BODZmOTI3ZjEtYWUyMy00MjRiLWEwY2UtOWI0OWZkZTcxMDM0XkEyXkFqcGc@._V1_SX300.jpg,5.5
103,104,Theodore Rex ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,92,"In an alternate futuristic society, a tough female police detective is paired with a talking dinosaur to find the killer of dinosaurs and other prehistoric animals leading them to a mad scientist bent on creating a new Armageddon.",4907,https://m.media-amazon.com/images/M/MV5BMzQ4NGIwMjItYzhkNC00ZTI0LWI0YWMtYzgxZDE2ZWViYzRiXkEyXkFqcGc@._V1_SX300.jpg,2.4
104,105,Sgt. Bilko ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,94,"Sgt. Bilko is a well-liked conman in charge of the army base's motor pool, developing a hover tank and unofficially of gambling etc. One man hates Bilko and he's coming to inspect the base for possible closure.",24238,https://m.media-amazon.com/images/M/MV5BM2NhYzI5ZjYtNTEzNS00MGQ1LTkxMTQtYTc2ZTk2NzQwMWZmXkEyXkFqcGc@._V1_SX300.jpg,5.8
105,106,Diabolique ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1955,117,The wife and mistress of a loathed school principal plan to murder him with what they believe is the perfect alibi.,70653,https://m.media-amazon.com/images/M/MV5BMDg5OTRmOTgtYzk0ZC00M2E5LWFmNzItMDc5NmNlMDM0MTdmXkEyXkFqcGc@._V1_SX300.jpg,8.1
106,107,Moll Flanders ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,123,"The daughter of a thief, young Moll is placed in the care of a nunnery after her mother's execution, but the actions of an abusive priest lead her to rebel as a teenager, and she escapes to the dangerous streets of London. Further...",4592,https://m.media-amazon.com/images/M/MV5BMWM4NjRhN2ItZDAzZi00NDY4LTk5OWMtYjRlZTU1ZGIwYjg2XkEyXkFqcGc@._V1_SX300.jpg,6.4
107,108,Kids in the Hall: Brain Candy ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,89,"A pharmaceutical scientist creates a pill that makes people remember their happiest memory, and although it's successful, it has unfortunate side effects.",9566,https://m.media-amazon.com/images/M/MV5BOWUwODQ3ZTAtMDE5OS00YTFiLTlhMWYtZjYyMTdlYTUyYzQ4XkEyXkFqcGc@._V1_SX300.jpg,6.9
108,109,Mystery Science Theater 3000: The Movie ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1996,73,Mike Nelson and his robot companions watch and give their comments about This Island Earth (1955).,19055,https://m.media-amazon.com/images/M/MV5BYmIzYmZlNWMtYTVjNC00YWU5LWI1N2UtZjY2MDVjYTE0YjU0XkEyXkFqcGc@._V1_SX300.jpg,7.2
109,110,Operation Dumbo Drop ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1995,107,"To keep the loyalty of a village during the Vietnam war, a U.S. Army officer and his unit struggle to deliver it a live elephant.",9873,https://m.media-amazon.com/images/M/MV5BOTJjM2U4MGMtNThmNi00ODAzLWE1ZGEtMzkyOWFjMzE0YzNjXkEyXkFqcGc@._V1_SX300.jpg,5.2
111,112,Flipper ,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,95,A teenage boy sent to spend the summer with his eccentric uncle on the Florida coast befriends a remarkable dolphin and takes on local bad guys who are polluting the water.,11864,https://m.media-amazon.com/images/M/MV5BNWRmNzA4MmYtMThjZS00NzQ5LWI4MzItOWNlZjUxNDVmMzExXkEyXkFqcGc@._V1_SX300.jpg,5.3
112,113,The Horseman on the Roof,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,118,"In a time of war and disease, a young officer gallantly tries to help a young woman find her husband.",6475,https://m.media-amazon.com/images/M/MV5BYmIwODM3MzUtZDI1ZC00YjZhLWEwYmMtMmRmMjVjODE4MzQ3XkEyXkFqcGc@._V1_SX300.jpg,7.0
113,114,Wallace & Gromit: The Best of Aardman Animation ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,19,A brokenhearted man exacts a unique brand of revenge.,11,https://m.media-amazon.com/images/M/MV5BMTY0MDE2MDE4NF5BMl5BanBnXkFtZTgwNjY4MDk3MDE@._V1_SX300.jpg,8.1
114,115,The Haunted World of Edward D. Wood Jr.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,89,How was it possible that a movie like Plan 9 from Outer Space (1957) could be made? This documentary about Edward D. Wood Jr.'s masterpiece gives the answer.,493,https://m.media-amazon.com/images/M/MV5BOTE1ODI3OTIxNl5BMl5BanBnXkFtZTgwOTQyMzgwMzE@._V1_SX300.jpg,7.3
115,116,Cold Comfort Farm ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,105,"A recently orphaned young woman goes to live with eccentric relatives in Sussex, where she sets about improving their gloomy lives.",7738,https://m.media-amazon.com/images/M/MV5BY2U2MmQ5MjMtNjEyMC00NDE3LTkyNDEtZjI3MTA3ODliNzI4XkEyXkFqcGc@._V1_SX300.jpg,7.2
116,117,The Rock,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,136,"A mild-mannered chemist and an ex-con must lead the counterstrike when a rogue group of military men, led by a renegade general, threaten a nerve gas attack from Alcatraz against San Francisco.",364819,https://m.media-amazon.com/images/M/MV5BMDhkYjRiZWEtZTE0Ny00ZjA1LThmNjgtM2UyYTQzODA4MjdhXkEyXkFqcGc@._V1_SX300.jpg,7.4
117,118,Twister ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,113,Two storm chasers on the brink of divorce must work together to create an advanced weather alert system by putting themselves in the cross-hairs of extremely violent tornadoes.,240389,https://m.media-amazon.com/images/M/MV5BNGVhY2JjYzgtYjAyOC00ODg0LTliYWEtMzliZWYzMjA2NjYyXkEyXkFqcGc@._V1_SX300.jpg,6.5
118,119,Maya Lin: A Strong Clear Vision ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,105,A film about the work of the artist most famous for her monuments such as the Vietnam Memorial Wall and the Civil Rights Fountain Memorial.,537,https://m.media-amazon.com/images/M/MV5BYzAxODM4M2UtM2NhZS00OGJlLTlhNDYtMDc1MTkzZGY3Yjg3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,7.3
119,120,Striptease ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,115,A stripper and single mother gets dragged into a dangerous situation after a congressman takes a fancy to her.,48902,https://m.media-amazon.com/images/M/MV5BZjA4N2FjZDktYzFkMi00YzMzLWIyNTctNzY5OTA3ZTQ0OTVlXkEyXkFqcGc@._V1_SX300.jpg,4.6
120,121,Independence Day ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1996,145,"The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind's best weapon is the will to survive.",618962,https://m.media-amazon.com/images/M/MV5BOGMwN2UwZjEtYjFjMi00ZDA1LWJlYTQtMjA1MTYxMzIyNTdiXkEyXkFqcGc@._V1_SX300.jpg,7.0
121,122,The Cable Guy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,96,A designer makes a grievious mistake when he rejects the friendship of a borderline cable guy.,182367,https://m.media-amazon.com/images/M/MV5BZjZiODE3ZTUtYTA0Yi00YjVmLTlhYTEtMzc3MDU1YmZjMWYxXkEyXkFqcGc@._V1_SX300.jpg,6.1
122,123,The Frighteners,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1996,110,"After a tragic car accident that kills his wife, a man discovers he can communicate with the dead, and he uses that gift to con people. However, when a demonic spirit appears, he may be the only one who can stop it from killing th...",98168,https://m.media-amazon.com/images/M/MV5BODg1MzlmMmMtYzg2Zi00N2Y5LTk2YzMtMWM5N2UxZDY1YjI3XkEyXkFqcGc@._V1_SX300.jpg,7.1
123,124,Lone Star ,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1996,135,"When the skeleton of his murdered predecessor is found, Sheriff Sam Deeds unearths many other long-buried secrets in his Texas border town.",33620,https://m.media-amazon.com/images/M/MV5BOTk1NWZmMjItNjJhMy00ZjAzLTg5Y2ItY2IwYmY3MGRhMjlkXkEyXkFqcGc@._V1_SX300.jpg,7.4
124,125,Phenomenon ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,123,"An ordinary man sees a bright light descend from the sky, and discovers he now has super-intelligence and telekinesis.",85496,https://m.media-amazon.com/images/M/MV5BMjAwMDA2NzEyMl5BMl5BanBnXkFtZTgwNTA2MjgxMTE@._V1_SX300.jpg,6.4
125,126,The Spitfire Grill,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,117,A young woman just out of prison finds spiritual redemption working at a cafe in Maine.,7359,https://m.media-amazon.com/images/M/MV5BMjQyNTVlZGMtOWIwMC00NWQ1LTk1MjgtZjNkZmRmNjRjYjZiXkEyXkFqcGc@._V1_SX300.jpg,7.0
126,127,The Godfather,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1972,175,The aging patriarch of an organized crime dynasty transfers control of his clandestine empire to his reluctant son.,2078315,https://m.media-amazon.com/images/M/MV5BYTJkNGQyZDgtZDQ0NC00MDM0LWEzZWQtYzUzZDEwMDljZWNjXkEyXkFqcGc@._V1_SX300.jpg,9.2
127,128,Supercop ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,91,A Hong Kong detective teams up with his female Red Chinese counterpart to stop a Chinese drug czar.,25048,https://m.media-amazon.com/images/M/MV5BMjVjYTFjMjItOGZiZS00ZjRlLThiMzUtOWVkMmE3YzE4ZGRkXkEyXkFqcGc@._V1_SX300.jpg,7.0
128,129,Bound ,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1996,109,Tough ex-con Corky and her lover Violet concoct a scheme to steal millions of stashed mob money and pin the blame on Violet's crooked boyfriend Caesar.,62711,https://m.media-amazon.com/images/M/MV5BNjY0OWFmODctNmEwNy00Njc2LWFkYTAtNmI4OWIzY2ZkYjJlXkEyXkFqcGc@._V1_SX300.jpg,7.3
129,130,Kansas City ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,116,A pair of kidnappings expose the complex power dynamics within the corrupt and unpredictable workings of 1930s Kansas City.,5572,https://m.media-amazon.com/images/M/MV5BNTkyZWUxM2UtNGI4YS00YzBlLWFjNWEtNmY0MzE4ZmEzYjEzXkEyXkFqcGc@._V1_SX300.jpg,6.3
130,131,Breakfast at Tiffany's ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1961,115,"A young New York socialite becomes interested in a young man who has moved into her apartment building, but her past threatens to get in the way.",196005,https://m.media-amazon.com/images/M/MV5BZmU1MzlmOTMtZTNmMC00ZTA3LTkzMWMtOTc1MWNlMjFiYjFlXkEyXkFqcGc@._V1_SX300.jpg,7.6
131,132,The Wizard of Oz,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1939,102,"Young Dorothy Gale and her dog Toto are swept away by a tornado from their Kansas farm to the magical Land of Oz and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others...",442329,https://m.media-amazon.com/images/M/MV5BYWRmY2I0MGItYTQ0OC00NWZmLWIwMDktYjJlNDc0MzVhMmViXkEyXkFqcGc@._V1_SX300.jpg,8.1
132,133,Gone with the Wind ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1939,238,A sheltered and manipulative Southern belle and a roguish profiteer face off in a turbulent romance as the society around them crumbles with the end of slavery and is rebuilt during the Civil War and Reconstruction periods.,341972,https://m.media-amazon.com/images/M/MV5BYmYxZTE3YzMtYmE2Yy00NmFlLTkzYTAtYTAzN2IzNDFkN2E0XkEyXkFqcGc@._V1_SX300.jpg,8.2
133,134,Citizen Kane ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1941,119,"Following the death of publishing tycoon Charles Foster Kane, reporters scramble to uncover the meaning of his final utterance: 'Rosebud.'",475786,https://m.media-amazon.com/images/M/MV5BYjk1ZDJlMmUtOWQ0Zi00MDM5LTk1OGYtODczNjFmMGYwZGVkXkEyXkFqcGc@._V1_SX300.jpg,8.3
134,135,2001: A Space Odyssey ,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1968,149,"When a mysterious artifact is uncovered on the Moon, a spacecraft manned by two humans and one supercomputer is sent to Jupiter to find its origins.",740782,https://m.media-amazon.com/images/M/MV5BNjU0NDFkMTQtZWY5OS00MmZhLTg3Y2QtZmJhMzMzMWYyYjc2XkEyXkFqcGc@._V1_SX300.jpg,8.3
